,0,1,2,3
"Art. 20. É obrigatória a inclusão, no orçamento das entidades de direito público, de verba necessária ao pagamento de seus débitos, oriundos de sentenças transitadas em julgado, constantes de precatórios apresentados até 1º de julho (art. 100, § 5º, da Constituição Federal).  
(...)
§ 3º Na intimação de que trata o § 2º deste artigo, o ente público será cientificado de que, não comprovado o pagamento dos precatórios vencidos, será inscrito no Banco Nacional de Devedores Trabalhistas - BNDT, em face da legislação e dos normativos de regência, e a inadimplência será informada ao Sistema de Gestão de Convênios e Contratos de Repasse do Governo Federal - Siconv, ou outro sistema que venha a substituí-lo.",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 21. A formação da listagem de ordem cronológica, bem como a gestão e o pagamento dos precatórios devidos pelos entes e entidades submetidas ao regime comum, é de competência da Presidência do Tribunal Regional do Trabalho.  ",Sim,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 22. Os pagamentos devidos pelas entidades públicas em virtude de sentença judicial transitada em julgado deverão ser realizados, exclusivamente, na ordem de apresentação dos precatórios e à conta dos créditos respectivos, na forma da lei.  ",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 23. No regime comum, os valores destinados aos pagamentos decorrentes de precatórios deverão ser depositados pelo devedor em instituição bancária oficial, em conta remunerada e aberta pelo Tribunal Regional do Trabalho, à disposição deste, de maneira individualizada, por entidade devedora.  ",Sim,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 24. Realizado o aporte de recursos na forma do artigo anterior, ou disponibilizados os valores para o pagamento dos precatórios federais pelo Conselho Superior da Justiça do Trabalho, o Presidente do Tribunal deverá adotar providências para que as ordens de pagamento eletrônicas, os alvarás emitidos no Sistema SIF ou Sistema SISCONDJ, nos pagamentos dos precatórios, sejam efetivados mediante transferência para a conta do beneficiário.
(...)  ",Sim,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 24. Realizado o aporte de recursos na forma do artigo anterior, ou disponibilizados os valores para o pagamento dos precatórios federais pelo Conselho Superior da Justiça do Trabalho, o Presidente do Tribunal deverá adotar providências para que as ordens de pagamento eletrônicas, os alvarás emitidos no Sistema SIF ou Sistema SISCONDJ, nos pagamentos dos precatórios, sejam efetivados mediante transferência para a conta do beneficiário.
§ 1º O pagamento deverá ser realizado ao beneficiário ou seu procurador com poderes especiais para receber e dar quitação, cientificadas as partes e o juízo da execução.   (...) ",Sim,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 24. Realizado o aporte de recursos na forma do artigo anterior, ou disponibilizados os valores para o pagamento dos precatórios federais pelo Conselho Superior da Justiça do Trabalho, o Presidente do Tribunal deverá adotar providências para que as ordens de pagamento eletrônicas, os alvarás emitidos no Sistema SIF ou Sistema SISCONDJ, nos pagamentos dos precatórios, sejam efetivados mediante transferência para a conta do beneficiário.
(...)
§ 2º A efetiva disponibilização dos valores devidos ao beneficiário, quando já repassado o recurso financeiro pelo ente devedor, deve ocorrer no prazo máximo de 60 (sessenta) dias a contar da data em que não haja nenhum impedimento para a realização do pagamento.  ",Não,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 25. Os débitos de natureza alimentícia cujos titulares, originários ou por sucessão hereditária, sejam idosos, portadores de doença grave ou pessoas com deficiência, assim definidos na forma da lei, deverão ser pagos com preferência sobre todos os demais, até o montante equivalente ao triplo fixado em lei como obrigação de pequeno valor, admitido o fracionamento do valor da execução para essa finalidade, sendo o valor restante pago em ordem cronológica de apresentação do precatório.
(...) ",Sim,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 25. (...)
 § 1º Para os fins do pagamento da parcela superpreferencial, considera-se:  
I – idoso, o exequente ou beneficiário que conte com 60 (sessenta) anos de idade ou mais, antes ou após a expedição do ofício precatório; 
II – portador de doença grave, o beneficiário acometido de moléstia indicada no inc. XIV do art. 6º da Lei nº 7.713, de 22 de dezembro de 1988, com a redação dada pela Lei nº 11.052, de 29 de dezembro de 2004, ou portador de doença considerada grave a partir de conclusão da medicina especializada, mesmo que a doença tenha sido contraída após o início do processo; e 
III – pessoa com deficiência, o beneficiário assim definido pela Lei nº 13.146, de 6 de julho de 2015. 
(...)",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 25 (...)
(...)
§ 2º A comprovação da doença grave deverá ser feita com base na conclusão da medicina especializada atestada por laudo médico.  ",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 26. Celebrado convênio entre a entidade devedora e o Tribunal para a quitação de precatórios na forma do art. 18, II, da Resolução CNJ nº 303/2019, o pagamento a que se refere esta subseção será realizado pelo Presidente do Tribunal, que deverá observar as seguintes regras: 

a) caso o credor do precatório faça jus ao benefício em razão da idade, o pagamento deverá ser realizado de ofício, conforme informações e documentos anexados ao precatório; e
(...)  ",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 26. Celebrado convênio entre a entidade devedora e o Tribunal para a quitação de precatórios na forma do art. 18, II, da Resolução CNJ nº 303/2019, o pagamento a que se refere esta subseção será realizado pelo Presidente do Tribunal, que deverá observar as seguintes regras: 
(...)
b) nos demais casos, o pagamento demandará pedido ao Presidente do Tribunal, que poderá delegar ao juízo da execução a análise da condição de beneficiário portador de doença grave ou com deficiência.  ",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 27. Em caso de burla à ordem cronológica de apresentação do precatório do regime comum, ou de não alocação orçamentária do valor requisitado, faculta-se ao credor prejudicado requerer o sequestro do valor necessário à integral satisfação do débito.  
(...)",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 27. Em caso de burla à ordem cronológica de apresentação do precatório do regime comum, ou de não alocação orçamentária do valor requisitado, faculta-se ao credor prejudicado requerer o sequestro do valor necessário à integral satisfação do débito.  

Parágrafo único. Idêntica faculdade se confere ao credor: 
I – pelo valor parcialmente inadimplido, quando a disponibilização de recursos pela entidade devedora não atender o disposto no art. 100, § 5º, da Constituição Federal; e 
(...)",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 27. Em caso de burla à ordem cronológica de apresentação do precatório do regime comum, ou de não alocação orçamentária do valor requisitado, faculta-se ao credor prejudicado requerer o sequestro do valor necessário à integral satisfação do débito.  

Parágrafo único. Idêntica faculdade se confere ao credor: 
(...)
II – do valor correspondente a qualquer das frações próprias ao parcelamento previsto no art. 100, § 20, da Constituição Federal, se vencido o exercício em que deveriam ter sido disponibilizadas.   ",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 28. O sequestro é medida administrativa de caráter excepcional e base constitucional, reservado às situações delineadas no § 6º do art. 100 da Constituição Federal. 
(...)",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 28. O sequestro é medida administrativa de caráter excepcional e base constitucional, reservado às situações delineadas no § 6º do art. 100 da Constituição Federal. 

§ 1° Compete ao Presidente do Tribunal processar e decidir sobre o sequestro, mediante requerimento do beneficiário.
(...)  ",Sim,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 28. O sequestro é medida administrativa de caráter excepcional e base constitucional, reservado às situações delineadas no § 6º do art. 100 da Constituição Federal. 
(...)
§ 2° O pedido deverá ser protocolizado perante a Presidência do Tribunal, que determinará a intimação do gestor da entidade devedora para que, em 10 (dez) dias, comprove o pagamento realizado, promova-o ou preste informações.    
(...)  ",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 28. O sequestro é medida administrativa de caráter excepcional e base constitucional, reservado às situações delineadas no § 6º do art. 100 da Constituição Federal. 
(...)
§ 3° Decorrido o prazo, os autos seguirão com vista ao representante do Ministério Público para manifestação em 5 (cinco) dias. 
(...)  ",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 28. O sequestro é medida administrativa de caráter excepcional e base constitucional, reservado às situações delineadas no § 6º do art. 100 da Constituição Federal. 
(...)
§ 4° Com ou sem manifestação, a Presidência do Tribunal decretará, sendo o caso, o sequestro da quantia necessária à liquidação integral do valor atualizado devido, valendo-se, para isso, da ferramenta eletrônica SISBAJUD.  
(...)",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 28. O sequestro é medida administrativa de caráter excepcional e base constitucional, reservado às situações delineadas no § 6º do art. 100 da Constituição Federal. 
(...)
§ 5° A medida executória de sequestro em precatórios alcança o valor atualizado da requisição inadimplida ou preterida, bem como os valores atualizados dos precatórios não quitados precedentes na ordem cronológica.  
(...)",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 28. O sequestro é medida administrativa de caráter excepcional e base constitucional, reservado às situações delineadas no § 6º do art. 100 da Constituição Federal. 
(...)
§ 6° Cumprido o disposto no § 5º deste artigo, efetuar-se-ão os pagamentos devidos com os valores apreendidos.  ",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
"Art. 29. O acordo judicial para estabelecimento do quantum debeatur homologado pelo juízo da execução em processo em face da Fazenda Pública será quitado por meio de requisição de pequeno valor ou precatório, segundo o montante conciliado.  ",Não é item de conformidade,Resolução nº 314/2021 - CSJT,CSJT,Secretaria Geral da Presidência
